project_id,site_id,datetime,duration,depth_m,Chla_ugl_mean
vera4cast,fcre,2019-07-02 00:00:00.000000Z,P1D,1.6,6.019440559440559
vera4cast,fcre,2019-07-03 00:00:00.000000Z,P1D,1.6,8.079097229166667
vera4cast,fcre,2019-07-04 00:00:00.000000Z,P1D,1.6,8.273356636363637
vera4cast,fcre,2019-07-05 00:00:00.000000Z,P1D,1.6,9.953888909722222
vera4cast,fcre,2019-07-06 00:00:00.000000Z,P1D,1.6,9.450559433566433
vera4cast,fcre,2019-07-07 00:00:00.000000Z,P1D,1.6,9.794166638888887
vera4cast,fcre,2019-07-08 00:00:00.000000Z,P1D,1.6,7.924405594405594
vera4cast,fcre,2019-07-09 00:00:00.000000Z,P1D,1.6,7.652816922535211
vera4cast,fcre,2019-07-10 00:00:00.000000Z,P1D,1.6,6.432517517482517
vera4cast,fcre,2019-07-11 00:00:00.000000Z,P1D,1.6,6.2096503566433565
vera4cast,fcre,2019-07-12 00:00:00.000000Z,P1D,1.6,6.90552448951049
vera4cast,fcre,2019-07-13 00:00:00.000000Z,P1D,1.6,8.636458333333334
vera4cast,fcre,2019-07-14 00:00:00.000000Z,P1D,1.6,9.54370627972028
vera4cast,fcre,2019-07-15 00:00:00.000000Z,P1D,1.6,12.356041652777778
vera4cast,fcre,2019-07-16 00:00:00.000000Z,P1D,1.6,14.65584507746479
vera4cast,fcre,2019-07-17 00:00:00.000000Z,P1D,1.6,19.94661971830985
vera4cast,fcre,2019-07-18 00:00:00.000000Z,P1D,1.6,22.055069444444445
vera4cast,fcre,2019-07-19 00:00:00.000000Z,P1D,1.6,24.20167832167832
vera4cast,fcre,2019-07-20 00:00:00.000000Z,P1D,1.6,28.55753521126761
vera4cast,fcre,2019-07-21 00:00:00.000000Z,P1D,1.6,30.293541666666663
vera4cast,fcre,2019-07-22 00:00:00.000000Z,P1D,1.6,33.98986111111111
vera4cast,fcre,2019-07-23 00:00:00.000000Z,P1D,1.6,42.95965034965035
vera4cast,fcre,2019-07-24 00:00:00.000000Z,P1D,1.6,46.08370629370629
vera4cast,fcre,2019-07-25 00:00:00.000000Z,P1D,1.6,52.93258741258741
vera4cast,fcre,2019-07-26 00:00:00.000000Z,P1D,1.6,55.755664335664335
vera4cast,fcre,2019-07-27 00:00:00.000000Z,P1D,1.6,52.934583333333336
vera4cast,fcre,2019-07-28 00:00:00.000000Z,P1D,1.6,49.4593006993007
vera4cast,fcre,2019-07-29 00:00:00.000000Z,P1D,1.6,46.34176056338029
vera4cast,fcre,2019-07-30 00:00:00.000000Z,P1D,1.6,43.18300699300699
vera4cast,fcre,2019-07-31 00:00:00.000000Z,P1D,1.6,33.05230769230769
vera4cast,fcre,2019-08-01 00:00:00.000000Z,P1D,1.6,35.47006993006993
vera4cast,fcre,2019-08-02 00:00:00.000000Z,P1D,1.6,33.19083333333333
vera4cast,fcre,2019-08-03 00:00:00.000000Z,P1D,1.6,25.94673611111111
vera4cast,fcre,2019-08-04 00:00:00.000000Z,P1D,1.6,19.962167832167832
vera4cast,fcre,2019-08-05 00:00:00.000000Z,P1D,1.6,17.418125
vera4cast,fcre,2019-08-06 00:00:00.000000Z,P1D,1.6,12.867083333333332
vera4cast,fcre,2019-08-07 00:00:00.000000Z,P1D,1.6,12.149720293706292
vera4cast,fcre,2019-08-08 00:00:00.000000Z,P1D,1.6,10.289300685314686
vera4cast,fcre,2019-08-09 00:00:00.000000Z,P1D,1.6,10.876458333333334
vera4cast,fcre,2019-08-10 00:00:00.000000Z,P1D,1.6,11.025104895104896
vera4cast,fcre,2019-08-11 00:00:00.000000Z,P1D,1.6,11.704685307692309
vera4cast,fcre,2019-08-12 00:00:00.000000Z,P1D,1.6,13.26581559574468
vera4cast,fcre,2019-08-13 00:00:00.000000Z,P1D,1.6,16.555694444444445
vera4cast,fcre,2019-08-14 00:00:00.000000Z,P1D,1.6,14.425972222222224
vera4cast,fcre,2019-08-15 00:00:00.000000Z,P1D,1.6,13.180000014084507
vera4cast,fcre,2019-08-16 00:00:00.000000Z,P1D,1.6,14.52923076923077
vera4cast,fcre,2019-08-17 00:00:00.000000Z,P1D,1.6,13.872587412587412
vera4cast,fcre,2019-08-18 00:00:00.000000Z,P1D,1.6,12.276223776223777
vera4cast,fcre,2019-08-19 00:00:00.000000Z,P1D,1.6,11.83493054861111
vera4cast,fcre,2019-08-20 00:00:00.000000Z,P1D,1.6,11.039930062937064
vera4cast,fcre,2019-08-21 00:00:00.000000Z,P1D,1.6,9.442083340277778
vera4cast,fcre,2019-08-22 00:00:00.000000Z,P1D,1.6,8.92838028169014
vera4cast,fcre,2019-08-23 00:00:00.000000Z,P1D,1.6,7.95760561971831
vera4cast,fcre,2019-08-24 00:00:00.000000Z,P1D,1.6,8.45277776388889
vera4cast,fcre,2019-08-25 00:00:00.000000Z,P1D,1.6,7.360367676470588
vera4cast,fcre,2019-08-26 00:00:00.000000Z,P1D,1.6,6.264965027972028
vera4cast,fcre,2019-08-27 00:00:00.000000Z,P1D,1.6,6.243055541666667
vera4cast,fcre,2019-08-28 00:00:00.000000Z,P1D,1.6,5.304055944055944
vera4cast,fcre,2019-08-29 00:00:00.000000Z,P1D,1.6,4.835902777777778
vera4cast,fcre,2019-08-30 00:00:00.000000Z,P1D,1.6,4.745886524822695
vera4cast,fcre,2019-08-31 00:00:00.000000Z,P1D,1.6,4.596971830985916
vera4cast,fcre,2019-09-01 00:00:00.000000Z,P1D,1.6,4.63986013986014
vera4cast,fcre,2019-09-02 00:00:00.000000Z,P1D,1.6,4.759295774647887
vera4cast,fcre,2019-09-03 00:00:00.000000Z,P1D,1.6,3.7357342657342656
vera4cast,fcre,2019-09-04 00:00:00.000000Z,P1D,1.6,4.53923076923077
vera4cast,fcre,2019-09-05 00:00:00.000000Z,P1D,1.6,4.598541666666667
vera4cast,fcre,2019-09-06 00:00:00.000000Z,P1D,1.6,3.162797202797203
vera4cast,fcre,2019-09-07 00:00:00.000000Z,P1D,1.6,4.4413986013986015
vera4cast,fcre,2019-09-08 00:00:00.000000Z,P1D,1.6,5.055833333333333
vera4cast,fcre,2019-09-09 00:00:00.000000Z,P1D,1.6,6.178601405594406
vera4cast,fcre,2019-09-10 00:00:00.000000Z,P1D,1.6,5.3197163120567375
vera4cast,fcre,2019-09-11 00:00:00.000000Z,P1D,1.6,3.1392307692307693
vera4cast,fcre,2019-09-12 00:00:00.000000Z,P1D,1.6,2.855833333333333
vera4cast,fcre,2019-09-13 00:00:00.000000Z,P1D,1.6,3.453472222222222
vera4cast,fcre,2019-09-14 00:00:00.000000Z,P1D,1.6,3.6244755244755247
vera4cast,fcre,2019-09-15 00:00:00.000000Z,P1D,1.6,3.362097902097902
vera4cast,fcre,2019-09-16 00:00:00.000000Z,P1D,1.6,2.807323943661972
vera4cast,fcre,2019-09-17 00:00:00.000000Z,P1D,1.6,2.3067605633802817
vera4cast,fcre,2019-09-18 00:00:00.000000Z,P1D,1.6,2.6552083333333334
vera4cast,fcre,2019-09-19 00:00:00.000000Z,P1D,1.6,2.992777777777778
vera4cast,fcre,2019-09-20 00:00:00.000000Z,P1D,1.6,3.635486111111111
vera4cast,fcre,2019-09-21 00:00:00.000000Z,P1D,1.6,4.452569444444444
vera4cast,fcre,2019-09-22 00:00:00.000000Z,P1D,1.6,4.2432638888888885
vera4cast,fcre,2019-09-23 00:00:00.000000Z,P1D,1.6,4.282587412587413
vera4cast,fcre,2019-09-24 00:00:00.000000Z,P1D,1.6,4.886223776223776
vera4cast,fcre,2019-09-25 00:00:00.000000Z,P1D,1.6,5.407132874125874
vera4cast,fcre,2019-09-26 00:00:00.000000Z,P1D,1.6,5.572887323943662
vera4cast,fcre,2019-09-27 00:00:00.000000Z,P1D,1.6,4.599290780141844
vera4cast,fcre,2019-09-28 00:00:00.000000Z,P1D,1.6,4.516319444444444
vera4cast,fcre,2019-09-29 00:00:00.000000Z,P1D,1.6,3.776433566433567
vera4cast,fcre,2019-09-30 00:00:00.000000Z,P1D,1.6,2.817692307692308
vera4cast,fcre,2019-10-01 00:00:00.000000Z,P1D,1.6,2.5500694444444445
vera4cast,fcre,2019-10-02 00:00:00.000000Z,P1D,1.6,1.885944055944056
vera4cast,fcre,2019-10-03 00:00:00.000000Z,P1D,1.6,2.575673758865248
vera4cast,fcre,2019-10-04 00:00:00.000000Z,P1D,1.6,2.718671328671329
vera4cast,fcre,2019-10-05 00:00:00.000000Z,P1D,1.6,3.761180555555556
vera4cast,fcre,2019-10-06 00:00:00.000000Z,P1D,1.6,3.6363194444444447
vera4cast,fcre,2019-10-07 00:00:00.000000Z,P1D,1.6,4.416428571428572
vera4cast,fcre,2019-10-08 00:00:00.000000Z,P1D,1.6,4.726736111111111
vera4cast,fcre,2019-10-09 00:00:00.000000Z,P1D,1.6,4.327342657342657
vera4cast,fcre,2019-10-10 00:00:00.000000Z,P1D,1.6,4.320281690140845
vera4cast,fcre,2019-10-11 00:00:00.000000Z,P1D,1.6,5.188721804511278
vera4cast,fcre,2019-10-12 00:00:00.000000Z,P1D,1.6,3.347323943661972
vera4cast,fcre,2019-10-13 00:00:00.000000Z,P1D,1.6,4.01055944055944
vera4cast,fcre,2019-10-14 00:00:00.000000Z,P1D,1.6,4.248194444444445
vera4cast,fcre,2019-10-15 00:00:00.000000Z,P1D,1.6,4.6959027777777775
vera4cast,fcre,2019-10-16 00:00:00.000000Z,P1D,1.6,5.186099290780142
vera4cast,fcre,2019-10-17 00:00:00.000000Z,P1D,1.6,4.815874125874126
vera4cast,fcre,2019-10-18 00:00:00.000000Z,P1D,1.6,4.6957342657342656
vera4cast,fcre,2019-10-19 00:00:00.000000Z,P1D,1.6,3.566083916083916
vera4cast,fcre,2019-10-20 00:00:00.000000Z,P1D,1.6,3.969305555555556
vera4cast,fcre,2019-10-21 00:00:00.000000Z,P1D,1.6,4.248611111111111
vera4cast,fcre,2019-10-22 00:00:00.000000Z,P1D,1.6,5.207902097902098
vera4cast,fcre,2019-10-23 00:00:00.000000Z,P1D,1.6,5.3554545454545455
vera4cast,fcre,2019-10-24 00:00:00.000000Z,P1D,1.6,4.014475524475524
vera4cast,fcre,2019-10-25 00:00:00.000000Z,P1D,1.6,5.183758865248227
vera4cast,fcre,2019-10-26 00:00:00.000000Z,P1D,1.6,6.105069444444444
vera4cast,fcre,2019-10-27 00:00:00.000000Z,P1D,1.6,7.816013986013986
vera4cast,fcre,2019-10-28 00:00:00.000000Z,P1D,1.6,7.823120567375886
vera4cast,fcre,2019-10-29 00:00:00.000000Z,P1D,1.6,7.018521126760564
vera4cast,fcre,2019-10-30 00:00:00.000000Z,P1D,1.6,5.823006993006993
vera4cast,fcre,2019-10-31 00:00:00.000000Z,P1D,1.6,3.859930555555556
vera4cast,fcre,2019-11-01 00:00:00.000000Z,P1D,1.6,5.25951048951049
vera4cast,fcre,2019-11-02 00:00:00.000000Z,P1D,1.6,4.006875
vera4cast,fcre,2019-11-03 00:00:00.000000Z,P1D,1.6,3.64
vera4cast,fcre,2019-11-04 00:00:00.000000Z,P1D,1.6,3.7195104895104896
vera4cast,fcre,2019-11-05 00:00:00.000000Z,P1D,1.6,4.351875
vera4cast,fcre,2019-11-06 00:00:00.000000Z,P1D,1.6,4.790780141843972
vera4cast,fcre,2019-11-07 00:00:00.000000Z,P1D,1.6,4.8186713286713285
vera4cast,fcre,2019-11-08 00:00:00.000000Z,P1D,1.6,5.282535211267605
vera4cast,fcre,2019-11-09 00:00:00.000000Z,P1D,1.6,6.367638888888889
vera4cast,fcre,2019-11-10 00:00:00.000000Z,P1D,1.6,5.288671328671328
vera4cast,fcre,2019-11-11 00:00:00.000000Z,P1D,1.6,6.101468531468531
vera4cast,fcre,2019-11-12 00:00:00.000000Z,P1D,1.6,6.570851063829787
vera4cast,fcre,2019-11-13 00:00:00.000000Z,P1D,1.6,7.144125874125874
vera4cast,fcre,2019-11-14 00:00:00.000000Z,P1D,1.6,6.868391608391608
vera4cast,fcre,2019-11-15 00:00:00.000000Z,P1D,1.6,6.4884615384615385
vera4cast,fcre,2019-11-16 00:00:00.000000Z,P1D,1.6,5.920839160839161
vera4cast,fcre,2019-11-17 00:00:00.000000Z,P1D,1.6,7.175972222222223
vera4cast,fcre,2019-11-18 00:00:00.000000Z,P1D,1.6,7.700638297872341
vera4cast,fcre,2019-11-19 00:00:00.000000Z,P1D,1.6,6.672657342657343
vera4cast,fcre,2019-11-20 00:00:00.000000Z,P1D,1.6,6.622867132867133
vera4cast,fcre,2019-11-21 00:00:00.000000Z,P1D,1.6,7.412797202797202
vera4cast,fcre,2019-11-22 00:00:00.000000Z,P1D,1.6,7.000419580419581
vera4cast,fcre,2019-11-23 00:00:00.000000Z,P1D,1.6,7.337112690140845
vera4cast,fcre,2019-11-24 00:00:00.000000Z,P1D,1.6,6.742986111111111
vera4cast,fcre,2019-11-25 00:00:00.000000Z,P1D,1.6,6.877291666666666
vera4cast,fcre,2019-11-26 00:00:00.000000Z,P1D,1.6,6.18556338028169
vera4cast,fcre,2019-11-27 00:00:00.000000Z,P1D,1.6,6.416363636363636
vera4cast,fcre,2019-11-28 00:00:00.000000Z,P1D,1.6,6.905633802816902
vera4cast,fcre,2019-11-29 00:00:00.000000Z,P1D,1.6,8.304264698529412
vera4cast,fcre,2019-11-30 00:00:00.000000Z,P1D,1.6,7.8406293636363635
vera4cast,fcre,2019-12-01 00:00:00.000000Z,P1D,1.6,6.864100712230216
vera4cast,fcre,2019-12-02 00:00:00.000000Z,P1D,1.6,6.594113468085107
vera4cast,fcre,2019-12-03 00:00:00.000000Z,P1D,1.6,6.599577471830986
vera4cast,fcre,2019-12-04 00:00:00.000000Z,P1D,1.6,7.403687929078014
vera4cast,fcre,2019-12-05 00:00:00.000000Z,P1D,1.6,7.739861138888889
vera4cast,fcre,2019-12-06 00:00:00.000000Z,P1D,1.6,7.138936177304965
vera4cast,fcre,2019-12-07 00:00:00.000000Z,P1D,1.6,8.064857142857143
vera4cast,fcre,2019-12-08 00:00:00.000000Z,P1D,1.6,7.255000007042254
vera4cast,fcre,2019-12-09 00:00:00.000000Z,P1D,1.6,7.191736118055555
vera4cast,fcre,2019-12-10 00:00:00.000000Z,P1D,1.6,7.212482276595745
vera4cast,fcre,2019-12-11 00:00:00.000000Z,P1D,1.6,7.906293713286713
vera4cast,fcre,2019-12-12 00:00:00.000000Z,P1D,1.6,7.871818202797202
vera4cast,fcre,2019-12-13 00:00:00.000000Z,P1D,1.6,7.316808510638298
vera4cast,fcre,2019-12-14 00:00:00.000000Z,P1D,1.6,7.978888881944444
vera4cast,fcre,2019-12-15 00:00:00.000000Z,P1D,1.6,7.47801419858156
vera4cast,fcre,2019-12-16 00:00:00.000000Z,P1D,1.6,7.049154936619718
vera4cast,fcre,2019-12-17 00:00:00.000000Z,P1D,1.6,7.266549274647887
vera4cast,fcre,2019-12-18 00:00:00.000000Z,P1D,1.6,7.966666680555555
vera4cast,fcre,2019-12-19 00:00:00.000000Z,P1D,1.6,7.18279720979021
vera4cast,fcre,2019-12-20 00:00:00.000000Z,P1D,1.6,7.240419594405594
vera4cast,fcre,2019-12-21 00:00:00.000000Z,P1D,1.6,6.078055548611111
vera4cast,fcre,2019-12-22 00:00:00.000000Z,P1D,1.6,7.469444458333333
vera4cast,fcre,2019-12-23 00:00:00.000000Z,P1D,1.6,7.564084492957747
vera4cast,fcre,2019-12-24 00:00:00.000000Z,P1D,1.6,7.943958340277778
vera4cast,fcre,2019-12-25 00:00:00.000000Z,P1D,1.6,7.642836886524822
vera4cast,fcre,2019-12-26 00:00:00.000000Z,P1D,1.6,7.70314686013986
vera4cast,fcre,2019-12-27 00:00:00.000000Z,P1D,1.6,8.134857157142857
vera4cast,fcre,2019-12-28 00:00:00.000000Z,P1D,1.6,9.035281690140843
vera4cast,fcre,2019-12-29 00:00:00.000000Z,P1D,1.6,9.150699314685315
vera4cast,fcre,2019-12-30 00:00:00.000000Z,P1D,1.6,8.253028126760563
vera4cast,fcre,2019-12-31 00:00:00.000000Z,P1D,1.6,9.640699314685314
vera4cast,fcre,2020-01-01 00:00:00.000000Z,P1D,1.6,9.020489531468533
vera4cast,fcre,2020-01-02 00:00:00.000000Z,P1D,1.6,9.894255326241137
vera4cast,fcre,2020-01-03 00:00:00.000000Z,P1D,1.6,10.009513909722225
vera4cast,fcre,2020-01-04 00:00:00.000000Z,P1D,1.6,10.945524475524476
vera4cast,fcre,2020-01-05 00:00:00.000000Z,P1D,1.6,10.11112676056338
vera4cast,fcre,2020-01-06 00:00:00.000000Z,P1D,1.6,9.302042288732396
vera4cast,fcre,2020-01-07 00:00:00.000000Z,P1D,1.6,8.546014
vera4cast,fcre,2020-01-08 00:00:00.000000Z,P1D,1.6,8.957291631944445
vera4cast,fcre,2020-01-09 00:00:00.000000Z,P1D,1.6,8.448741251748253
vera4cast,fcre,2020-01-10 00:00:00.000000Z,P1D,1.6,8.11097904895105
vera4cast,fcre,2020-01-11 00:00:00.000000Z,P1D,1.6,9.31284720138889
vera4cast,fcre,2020-01-12 00:00:00.000000Z,P1D,1.6,9.029366183098592
vera4cast,fcre,2020-01-13 00:00:00.000000Z,P1D,1.6,8.391180576388889
vera4cast,fcre,2020-01-14 00:00:00.000000Z,P1D,1.6,9.154647887323945
vera4cast,fcre,2020-01-15 00:00:00.000000Z,P1D,1.6,10.16587411888112
vera4cast,fcre,2020-01-16 00:00:00.000000Z,P1D,1.6,10.96915495774648
vera4cast,fcre,2020-01-17 00:00:00.000000Z,P1D,1.6,8.538391622377622
vera4cast,fcre,2020-01-18 00:00:00.000000Z,P1D,1.6,8.866923090909092
vera4cast,fcre,2020-01-19 00:00:00.000000Z,P1D,1.6,8.761608398601398
vera4cast,fcre,2020-01-20 00:00:00.000000Z,P1D,1.6,7.949436612676056
vera4cast,fcre,2020-01-21 00:00:00.000000Z,P1D,1.6,8.368531454545455
vera4cast,fcre,2020-01-22 00:00:00.000000Z,P1D,1.6,7.368402784722222
vera4cast,fcre,2020-01-23 00:00:00.000000Z,P1D,1.6,7.194405594405595
vera4cast,fcre,2020-01-24 00:00:00.000000Z,P1D,1.6,8.136643363636363
vera4cast,fcre,2020-01-25 00:00:00.000000Z,P1D,1.6,8.04823940140845
vera4cast,fcre,2020-01-26 00:00:00.000000Z,P1D,1.6,8.222083333333334
vera4cast,fcre,2020-01-27 00:00:00.000000Z,P1D,1.6,8.036573412587412
vera4cast,fcre,2020-01-28 00:00:00.000000Z,P1D,1.6,8.114930569444445
vera4cast,fcre,2020-01-29 00:00:00.000000Z,P1D,1.6,7.57034965034965
vera4cast,fcre,2020-01-30 00:00:00.000000Z,P1D,1.6,8.010279720279721
vera4cast,fcre,2020-01-31 00:00:00.000000Z,P1D,1.6,8.787553935251799
vera4cast,fcre,2020-02-01 00:00:00.000000Z,P1D,1.6,9.014583333333333
vera4cast,fcre,2020-02-02 00:00:00.000000Z,P1D,1.6,9.677972083916083
vera4cast,fcre,2020-02-03 00:00:00.000000Z,P1D,1.6,9.097361090277778
vera4cast,fcre,2020-02-04 00:00:00.000000Z,P1D,1.6,9.060279713286713
vera4cast,fcre,2020-02-05 00:00:00.000000Z,P1D,1.6,10.151958020979022
vera4cast,fcre,2020-02-06 00:00:00.000000Z,P1D,1.6,10.064000016666666
vera4cast,fcre,2020-02-09 00:00:00.000000Z,P1D,1.6,8.516666680555556
vera4cast,fcre,2020-02-10 00:00:00.000000Z,P1D,1.6,8.913239422535211
vera4cast,fcre,2020-02-11 00:00:00.000000Z,P1D,1.6,10.57164287142857
vera4cast,fcre,2020-02-12 00:00:00.000000Z,P1D,1.6,10.459925380597015
vera4cast,fcre,2020-02-14 00:00:00.000000Z,P1D,1.6,11.568680527777778
vera4cast,fcre,2020-02-15 00:00:00.000000Z,P1D,1.6,9.46999998611111
vera4cast,fcre,2020-02-16 00:00:00.000000Z,P1D,1.6,8.981888132867132
vera4cast,fcre,2020-02-17 00:00:00.000000Z,P1D,1.6,9.52111886013986
vera4cast,fcre,2020-02-18 00:00:00.000000Z,P1D,1.6,11.041188755244756
vera4cast,fcre,2020-02-19 00:00:00.000000Z,P1D,1.6,10.853356622377625
vera4cast,fcre,2020-02-20 00:00:00.000000Z,P1D,1.6,11.092013868055556
vera4cast,fcre,2020-02-21 00:00:00.000000Z,P1D,1.6,10.191944458333332
vera4cast,fcre,2020-02-22 00:00:00.000000Z,P1D,1.6,11.205972201388889
vera4cast,fcre,2020-02-23 00:00:00.000000Z,P1D,1.6,12.258943669014084
vera4cast,fcre,2020-02-24 00:00:00.000000Z,P1D,1.6,12.920212787234044
vera4cast,fcre,2020-02-25 00:00:00.000000Z,P1D,1.6,11.144861145833334
vera4cast,fcre,2020-02-26 00:00:00.000000Z,P1D,1.6,13.837832153846154
vera4cast,fcre,2020-02-27 00:00:00.000000Z,P1D,1.6,12.346041645833331
vera4cast,fcre,2020-02-28 00:00:00.000000Z,P1D,1.6,11.496527805555557
vera4cast,fcre,2020-02-29 00:00:00.000000Z,P1D,1.6,11.010489545454544
vera4cast,fcre,2020-03-01 00:00:00.000000Z,P1D,1.6,10.1655555625
vera4cast,fcre,2020-03-02 00:00:00.000000Z,P1D,1.6,12.597777743055556
vera4cast,fcre,2020-03-03 00:00:00.000000Z,P1D,1.6,14.1784506971831
vera4cast,fcre,2020-03-04 00:00:00.000000Z,P1D,1.6,12.229305583333334
vera4cast,fcre,2020-03-05 00:00:00.000000Z,P1D,1.6,11.458098577464789
vera4cast,fcre,2020-03-06 00:00:00.000000Z,P1D,1.6,12.726423364963503
vera4cast,fcre,2020-03-07 00:00:00.000000Z,P1D,1.6,11.691818174825174
vera4cast,fcre,2020-03-08 00:00:00.000000Z,P1D,1.6,9.854097215277775
vera4cast,fcre,2020-03-09 00:00:00.000000Z,P1D,1.6,9.568601384615384
vera4cast,fcre,2020-03-10 00:00:00.000000Z,P1D,1.6,13.58035460283688
vera4cast,fcre,2020-03-11 00:00:00.000000Z,P1D,1.6,10.163426573426571
vera4cast,fcre,2020-03-12 00:00:00.000000Z,P1D,1.6,9.033888888888889
vera4cast,fcre,2020-03-13 00:00:00.000000Z,P1D,1.6,12.823239443661972
vera4cast,fcre,2020-03-14 00:00:00.000000Z,P1D,1.6,14.605915492957749
vera4cast,fcre,2020-03-15 00:00:00.000000Z,P1D,1.6,12.8336805625
vera4cast,fcre,2020-03-16 00:00:00.000000Z,P1D,1.6,16.896884065217392
vera4cast,fcre,2020-03-17 00:00:00.000000Z,P1D,1.6,17.852071428571428
vera4cast,fcre,2020-03-18 00:00:00.000000Z,P1D,1.6,15.401418425531917
vera4cast,fcre,2020-03-19 00:00:00.000000Z,P1D,1.6,13.447887323943664
vera4cast,fcre,2020-03-20 00:00:00.000000Z,P1D,1.6,12.116788335766424
vera4cast,fcre,2020-03-21 00:00:00.000000Z,P1D,1.6,11.555248234042551
vera4cast,fcre,2020-03-22 00:00:00.000000Z,P1D,1.6,20.462027979020977
vera4cast,fcre,2020-03-23 00:00:00.000000Z,P1D,1.6,17.19136686330935
vera4cast,fcre,2020-03-24 00:00:00.000000Z,P1D,1.6,21.937902104895105
vera4cast,fcre,2020-03-25 00:00:00.000000Z,P1D,1.6,23.06077464084507
vera4cast,fcre,2020-03-26 00:00:00.000000Z,P1D,1.6,23.32892857142857
vera4cast,fcre,2020-03-27 00:00:00.000000Z,P1D,1.6,15.71314686013986
vera4cast,fcre,2020-03-28 00:00:00.000000Z,P1D,1.6,16.527517737588653
vera4cast,fcre,2020-03-29 00:00:00.000000Z,P1D,1.6,14.812847243055556
vera4cast,fcre,2020-03-30 00:00:00.000000Z,P1D,1.6,22.5046853006993
vera4cast,fcre,2020-03-31 00:00:00.000000Z,P1D,1.6,25.40595744680851
vera4cast,fcre,2020-04-01 00:00:00.000000Z,P1D,1.6,22.518531468531467
vera4cast,fcre,2020-04-02 00:00:00.000000Z,P1D,1.6,19.76527777777778
vera4cast,fcre,2020-04-03 00:00:00.000000Z,P1D,1.6,17.338194444444444
vera4cast,fcre,2020-04-04 00:00:00.000000Z,P1D,1.6,17.592587412587413
vera4cast,fcre,2020-04-05 00:00:00.000000Z,P1D,1.6,16.08742857142857
vera4cast,fcre,2020-04-06 00:00:00.000000Z,P1D,1.6,14.19243054861111
vera4cast,fcre,2020-04-07 00:00:00.000000Z,P1D,1.6,16.494097222222223
vera4cast,fcre,2020-04-08 00:00:00.000000Z,P1D,1.6,19.19780141843972
vera4cast,fcre,2020-04-09 00:00:00.000000Z,P1D,1.6,19.87916083916084
vera4cast,fcre,2020-04-10 00:00:00.000000Z,P1D,1.6,15.923333340277775
vera4cast,fcre,2020-04-11 00:00:00.000000Z,P1D,1.6,16.236713286713286
vera4cast,fcre,2020-04-12 00:00:00.000000Z,P1D,1.6,18.285625
vera4cast,fcre,2020-04-13 00:00:00.000000Z,P1D,1.6,23.24277777777778
vera4cast,fcre,2020-04-14 00:00:00.000000Z,P1D,1.6,18.002027965034966
vera4cast,fcre,2020-04-15 00:00:00.000000Z,P1D,1.6,20.616433566433567
vera4cast,fcre,2020-04-16 00:00:00.000000Z,P1D,1.6,21.445874125874127
vera4cast,fcre,2020-04-17 00:00:00.000000Z,P1D,1.6,18.752291666666668
vera4cast,fcre,2020-04-18 00:00:00.000000Z,P1D,1.6,16.76062937062937
vera4cast,fcre,2020-04-19 00:00:00.000000Z,P1D,1.6,17.111071428571428
vera4cast,fcre,2020-04-20 00:00:00.000000Z,P1D,1.6,17.30388889583333
vera4cast,fcre,2020-04-21 00:00:00.000000Z,P1D,1.6,18.34503496503497
vera4cast,fcre,2020-04-22 00:00:00.000000Z,P1D,1.6,15.114647894366197
vera4cast,fcre,2020-04-23 00:00:00.000000Z,P1D,1.6,17.276503496503498
vera4cast,fcre,2020-04-24 00:00:00.000000Z,P1D,1.6,21.41079710144928
vera4cast,fcre,2020-04-25 00:00:00.000000Z,P1D,1.6,14.269861104166669
vera4cast,fcre,2020-04-26 00:00:00.000000Z,P1D,1.6,13.64475525874126
vera4cast,fcre,2020-04-27 00:00:00.000000Z,P1D,1.6,8.81612678169014
vera4cast,fcre,2020-04-28 00:00:00.000000Z,P1D,1.6,8.381188804195805
vera4cast,fcre,2020-04-29 00:00:00.000000Z,P1D,1.6,6.690138881944445
vera4cast,fcre,2020-04-30 00:00:00.000000Z,P1D,1.6,5.594236111111111
vera4cast,fcre,2020-05-01 00:00:00.000000Z,P1D,1.6,5.261830978873239
vera4cast,fcre,2020-05-02 00:00:00.000000Z,P1D,1.6,4.946458333333333
vera4cast,fcre,2020-05-03 00:00:00.000000Z,P1D,1.6,5.694375006944444
vera4cast,fcre,2020-05-04 00:00:00.000000Z,P1D,1.6,4.217083333333333
vera4cast,fcre,2020-05-05 00:00:00.000000Z,P1D,1.6,5.1996527708333335
vera4cast,fcre,2020-05-06 00:00:00.000000Z,P1D,1.6,6.796388881944445
vera4cast,fcre,2020-05-07 00:00:00.000000Z,P1D,1.6,4.002957746478873
vera4cast,fcre,2020-05-08 00:00:00.000000Z,P1D,1.6,4.885486111111111
vera4cast,fcre,2020-05-09 00:00:00.000000Z,P1D,1.6,6.688601398601398
vera4cast,fcre,2020-05-10 00:00:00.000000Z,P1D,1.6,4.604084507042254
vera4cast,fcre,2020-05-11 00:00:00.000000Z,P1D,1.6,3.634360902255639
vera4cast,fcre,2020-05-12 00:00:00.000000Z,P1D,1.6,3.4684615384615385
vera4cast,fcre,2020-05-13 00:00:00.000000Z,P1D,1.6,4.259577471830986
vera4cast,fcre,2020-05-14 00:00:00.000000Z,P1D,1.6,3.8311347517730496
vera4cast,fcre,2020-05-15 00:00:00.000000Z,P1D,1.6,3.1614285714285715
vera4cast,fcre,2020-05-16 00:00:00.000000Z,P1D,1.6,3.4945833333333334
