project_id,site_id,datetime,duration,depth_m,Chla_ugL_mean,Temp_C_mean
vera4cast,bvre,2022-08-10 00:00:00.000000Z,P1D,1.5,11.726923090909091,27.275874125874125
vera4cast,bvre,2022-08-11 00:00:00.000000Z,P1D,1.5,11.76202797902098,26.99509090909091
vera4cast,bvre,2022-08-12 00:00:00.000000Z,P1D,1.5,15.724685314685315,26.31635664335664
vera4cast,bvre,2022-08-13 00:00:00.000000Z,P1D,1.5,16.85951048951049,25.53455944055944
vera4cast,bvre,2022-08-14 00:00:00.000000Z,P1D,1.5,15.821888111888113,25.42144055944056
vera4cast,bvre,2022-08-15 00:00:00.000000Z,P1D,1.5,18.2762676056338,24.31194366197183
vera4cast,bvre,2022-08-16 00:00:00.000000Z,P1D,1.5,19.22493055555556,22.914270833333333
vera4cast,bvre,2022-08-17 00:00:00.000000Z,P1D,1.5,14.359027777777778,22.59776388888889
vera4cast,bvre,2022-08-18 00:00:00.000000Z,P1D,1.5,10.97352111971831,23.066077464788734
vera4cast,bvre,2022-08-19 00:00:00.000000Z,P1D,1.5,7.082777770833333,23.35395833333333
vera4cast,bvre,2022-08-20 00:00:00.000000Z,P1D,1.5,5.683098591549296,23.93947887323944
vera4cast,bvre,2022-08-21 00:00:00.000000Z,P1D,1.5,5.955,24.40249295774648
vera4cast,bvre,2022-08-22 00:00:00.000000Z,P1D,1.5,5.64307693006993,24.407272727272726
vera4cast,bvre,2022-08-23 00:00:00.000000Z,P1D,1.5,6.323356643356643,25.205972027972027
vera4cast,bvre,2022-08-24 00:00:00.000000Z,P1D,1.5,5.098741272727273,24.717405594405594
vera4cast,bvre,2022-08-25 00:00:00.000000Z,P1D,1.5,3.405314685314685,24.90054545454545
vera4cast,bvre,2022-08-26 00:00:00.000000Z,P1D,1.5,3.0034027777777776,25.40288888888889
vera4cast,bvre,2022-08-27 00:00:00.000000Z,P1D,1.5,2.494825174825175,25.95138461538461
vera4cast,bvre,2022-08-28 00:00:00.000000Z,P1D,1.5,2.627042253521126,25.90920422535212
vera4cast,bvre,2022-08-29 00:00:00.000000Z,P1D,1.5,2.3840140845070423,26.72487323943662
vera4cast,bvre,2022-08-30 00:00:00.000000Z,P1D,1.5,2.27,27.127398058252428
vera4cast,bvre,2022-08-31 00:00:00.000000Z,P1D,1.5,2.9347014925373136,26.79899253731343
vera4cast,bvre,2022-09-01 00:00:00.000000Z,P1D,1.5,4.2813888888888885,25.88540972222222
vera4cast,bvre,2022-09-02 00:00:00.000000Z,P1D,1.5,4.186971830985915,25.5292676056338
vera4cast,bvre,2022-09-03 00:00:00.000000Z,P1D,1.5,5.114444444444445,25.743541666666665
vera4cast,bvre,2022-09-04 00:00:00.000000Z,P1D,1.5,6.267777770833333,25.84740972222222
vera4cast,bvre,2022-09-05 00:00:00.000000Z,P1D,1.5,8.332222222222223,25.66916049382716
vera4cast,bvre,2022-09-06 00:00:00.000000Z,P1D,1.5,10.245384538461538,24.933653846153845
vera4cast,bvre,2022-09-07 00:00:00.000000Z,P1D,1.5,12.5181944375,25.378284722222222
vera4cast,bvre,2022-09-08 00:00:00.000000Z,P1D,1.5,15.86118881118881,24.75826573426573
vera4cast,bvre,2022-09-09 00:00:00.000000Z,P1D,1.5,17.775633802816902,24.401394366197184
vera4cast,bvre,2022-09-10 00:00:00.000000Z,P1D,1.5,20.71,23.975027972027974
vera4cast,bvre,2022-09-11 00:00:00.000000Z,P1D,1.5,21.25013986013986,23.02168531468532
vera4cast,bvre,2022-09-12 00:00:00.000000Z,P1D,1.5,24.46743055555556,23.11567361111112
vera4cast,bvre,2022-09-13 00:00:00.000000Z,P1D,1.5,25.416408450704225,23.56794366197183
vera4cast,bvre,2022-09-14 00:00:00.000000Z,P1D,1.5,28.21538461538461,22.874181818181818
vera4cast,bvre,2022-09-15 00:00:00.000000Z,P1D,1.5,29.99251748251748,22.360405594405595
vera4cast,bvre,2022-09-16 00:00:00.000000Z,P1D,1.5,31.194335664335664,22.32383216783217
vera4cast,bvre,2022-09-17 00:00:00.000000Z,P1D,1.5,29.61098591549296,22.436795774647887
vera4cast,bvre,2022-09-18 00:00:00.000000Z,P1D,1.5,29.580902777777776,22.58730555555556
vera4cast,bvre,2022-09-19 00:00:00.000000Z,P1D,1.5,31.550942028985503,22.813289855072465
vera4cast,bvre,2022-09-20 00:00:00.000000Z,P1D,1.5,34.825384615384614,23.139370629370628
vera4cast,bvre,2022-09-21 00:00:00.000000Z,P1D,1.5,31.728450704225352,22.887781690140844
vera4cast,bvre,2022-09-22 00:00:00.000000Z,P1D,1.5,33.572291666666665,23.567479166666665
vera4cast,bvre,2022-09-23 00:00:00.000000Z,P1D,1.5,29.123819444444443,22.045819444444444
vera4cast,bvre,2022-09-24 00:00:00.000000Z,P1D,1.5,24.26965277777778,20.839854166666665
vera4cast,bvre,2022-09-25 00:00:00.000000Z,P1D,1.5,22.312013888888888,20.569409722222225
vera4cast,bvre,2022-09-26 00:00:00.000000Z,P1D,1.5,23.204265734265736,20.29432867132867
vera4cast,bvre,2022-09-27 00:00:00.000000Z,P1D,1.5,21.10048951048951,20.12944755244755
vera4cast,bvre,2022-09-28 00:00:00.000000Z,P1D,1.5,19.14804195804196,19.28941258741259
vera4cast,bvre,2022-09-29 00:00:00.000000Z,P1D,1.5,18.12528571428572,18.469907142857146
vera4cast,bvre,2022-09-30 00:00:00.000000Z,P1D,1.5,16.694895104895107,17.654741258741257
vera4cast,bvre,2022-10-01 00:00:00.000000Z,P1D,1.5,15.867986111111112,16.492118055555554
vera4cast,bvre,2022-10-02 00:00:00.000000Z,P1D,1.5,13.584027777777775,15.672465277777778
vera4cast,bvre,2022-10-03 00:00:00.000000Z,P1D,1.5,11.13295773943662,15.316330985915492
vera4cast,bvre,2022-10-04 00:00:00.000000Z,P1D,1.5,8.592447566433567,15.122391608391608
vera4cast,bvre,2022-10-05 00:00:00.000000Z,P1D,1.5,7.416713342657343,14.967986013986014
vera4cast,bvre,2022-10-06 00:00:00.000000Z,P1D,1.5,7.333239436619718,15.262908450704224
vera4cast,bvre,2022-10-07 00:00:00.000000Z,P1D,1.5,7.15041958041958,15.936104895104895
vera4cast,bvre,2022-10-08 00:00:00.000000Z,P1D,1.5,7.521041680555555,16.529645833333333
vera4cast,bvre,2022-10-09 00:00:00.000000Z,P1D,1.5,7.575555555555556,15.491055555555556
vera4cast,bvre,2022-10-10 00:00:00.000000Z,P1D,1.5,7.115664335664336,14.996293706293706
vera4cast,bvre,2022-10-11 00:00:00.000000Z,P1D,1.5,7.098345345323741,14.7035035971223
vera4cast,bvre,2022-10-12 00:00:00.000000Z,P1D,1.5,7.926736145833333,14.77575
vera4cast,bvre,2022-10-13 00:00:00.000000Z,P1D,1.5,10.596153825174826,14.86337062937063
vera4cast,bvre,2022-10-14 00:00:00.000000Z,P1D,1.5,7.972746542253521,15.084028169014084
vera4cast,bvre,2022-10-15 00:00:00.000000Z,P1D,1.5,8.115804195804197,14.812174825174823
vera4cast,bvre,2022-10-16 00:00:00.000000Z,P1D,1.5,7.718297879432624,15.218645390070922
vera4cast,bvre,2022-10-17 00:00:00.000000Z,P1D,1.5,8.514507049295775,15.311408450704226
vera4cast,bvre,2022-10-18 00:00:00.000000Z,P1D,1.5,5.801678321678322,14.423496503496503
vera4cast,bvre,2022-10-19 00:00:00.000000Z,P1D,1.5,5.555140845070422,12.868549295774647
vera4cast,bvre,2022-10-20 00:00:00.000000Z,P1D,1.5,7.132307699300699,12.05032638888889
vera4cast,bvre,2022-10-21 00:00:00.000000Z,P1D,1.5,6.730138875,11.658590277777778
vera4cast,bvre,2022-10-22 00:00:00.000000Z,P1D,1.5,7.332777791666666,11.765201388888888
vera4cast,bvre,2022-10-23 00:00:00.000000Z,P1D,1.5,7.702517461538462,12.19720979020979
vera4cast,bvre,2022-10-24 00:00:00.000000Z,P1D,1.5,9.496546776978418,12.354221428571428
vera4cast,bvre,2022-10-25 00:00:00.000000Z,P1D,1.5,8.138541673611112,12.121479166666669
vera4cast,bvre,2022-10-26 00:00:00.000000Z,P1D,1.5,6.61041958041958,12.80083916083916
vera4cast,bvre,2022-10-27 00:00:00.000000Z,P1D,1.5,7.380281704225352,13.38293006993007
vera4cast,bvre,2022-10-28 00:00:00.000000Z,P1D,1.5,8.985944055944056,12.324363636363636
vera4cast,bvre,2022-10-29 00:00:00.000000Z,P1D,1.5,8.4,12.307286713286713
vera4cast,bvre,2022-10-30 00:00:00.000000Z,P1D,1.5,8.940567361702128,12.285845070422535
vera4cast,bvre,2022-10-31 00:00:00.000000Z,P1D,1.5,8.394444451388889,12.301333333333334
vera4cast,bvre,2022-11-01 00:00:00.000000Z,P1D,1.5,10.121063836879433,12.702176056338027
vera4cast,bvre,2022-11-02 00:00:00.000000Z,P1D,1.5,9.747746485915494,12.899506944444443
vera4cast,bvre,2022-11-03 00:00:00.000000Z,P1D,1.5,9.222727265734266,12.825524475524476
vera4cast,bvre,2022-11-04 00:00:00.000000Z,P1D,1.5,11.148749993055556,12.867618055555557
vera4cast,bvre,2022-11-05 00:00:00.000000Z,P1D,1.5,8.836478873239436,13.140520833333332
vera4cast,bvre,2022-11-06 00:00:00.000000Z,P1D,1.5,10.034685307692309,13.53948951048951
vera4cast,bvre,2022-11-07 00:00:00.000000Z,P1D,1.5,11.1516083986014,14.563576388888889
vera4cast,bvre,2022-11-08 00:00:00.000000Z,P1D,1.5,10.219071442857144,15.112141843971632
vera4cast,bvre,2022-11-09 00:00:00.000000Z,P1D,1.5,7.739859147887324,13.708091549295776
vera4cast,bvre,2022-11-10 00:00:00.000000Z,P1D,1.5,8.613076902097902,13.182475524475525
vera4cast,bvre,2022-11-11 00:00:00.000000Z,P1D,1.5,6.441478873239436,13.132281690140845
vera4cast,bvre,2022-11-12 00:00:00.000000Z,P1D,1.5,7.418680569444445,13.981895833333333
vera4cast,bvre,2022-11-13 00:00:00.000000Z,P1D,1.5,4.70013986013986,13.328804195804196
vera4cast,bvre,2022-11-14 00:00:00.000000Z,P1D,1.5,4.944861111111111,11.722666666666669
vera4cast,bvre,2022-11-15 00:00:00.000000Z,P1D,1.5,4.365486118055555,10.761840277777775
vera4cast,bvre,2022-11-16 00:00:00.000000Z,P1D,1.5,3.123680555555556,10.136826361111112
vera4cast,bvre,2022-11-17 00:00:00.000000Z,P1D,1.5,2.975625,9.341305534722222
vera4cast,bvre,2022-11-18 00:00:00.000000Z,P1D,1.5,3.2094405594405595,8.554985986013985
vera4cast,bvre,2022-11-19 00:00:00.000000Z,P1D,1.5,3.360208333333333,8.062979138888888
vera4cast,bvre,2022-11-20 00:00:00.000000Z,P1D,1.5,2.5135664335664334,7.117328671328671
vera4cast,bvre,2022-11-21 00:00:00.000000Z,P1D,1.5,3.142847222222222,6.232340277777777
vera4cast,bvre,2022-11-22 00:00:00.000000Z,P1D,1.5,2.877394366197183,6.009767605633803
vera4cast,bvre,2022-11-23 00:00:00.000000Z,P1D,1.5,3.0298591549295777,6.26530985915493
vera4cast,bvre,2022-11-24 00:00:00.000000Z,P1D,1.5,3.402013888888889,6.110791666666667
vera4cast,bvre,2022-11-25 00:00:00.000000Z,P1D,1.5,2.9600699300699302,6.029468531468532
vera4cast,bvre,2022-11-26 00:00:00.000000Z,P1D,1.5,3.166875,6.306215277777778
vera4cast,bvre,2022-11-27 00:00:00.000000Z,P1D,1.5,3.603541666666666,6.294041666666667
vera4cast,bvre,2022-11-28 00:00:00.000000Z,P1D,1.5,3.09875,6.496090277777777
vera4cast,bvre,2022-11-29 00:00:00.000000Z,P1D,1.5,4.203146853146853,6.619419580419581
vera4cast,bvre,2022-11-30 00:00:00.000000Z,P1D,1.5,4.5925,6.648784722222223
vera4cast,bvre,2022-12-01 00:00:00.000000Z,P1D,1.5,3.3497916666666665,6.327618055555556
vera4cast,bvre,2022-12-02 00:00:00.000000Z,P1D,1.5,5.053402784722223,5.900138888888889
vera4cast,bvre,2022-12-03 00:00:00.000000Z,P1D,1.5,4.252430555555556,5.8525833333333335
vera4cast,bvre,2022-12-04 00:00:00.000000Z,P1D,1.5,4.3493006993007,5.859699300699301
vera4cast,bvre,2022-12-05 00:00:00.000000Z,P1D,1.5,5.858680548611111,5.558222222222223
vera4cast,bvre,2022-12-06 00:00:00.000000Z,P1D,1.5,5.53625,5.3959166666666665
vera4cast,bvre,2022-12-07 00:00:00.000000Z,P1D,1.5,6.344113482269504,5.590822695035461
vera4cast,bvre,2022-12-08 00:00:00.000000Z,P1D,1.5,6.4204225422535215,6.194118881118881
vera4cast,bvre,2022-12-09 00:00:00.000000Z,P1D,1.5,3.963055555555556,5.780381944444445
vera4cast,bvre,2022-12-10 00:00:00.000000Z,P1D,1.5,4.916363636363636,5.8794615384615385
vera4cast,bvre,2022-12-11 00:00:00.000000Z,P1D,1.5,5.157972027972028,5.9539510489510485
vera4cast,bvre,2022-12-12 00:00:00.000000Z,P1D,1.5,6.107285728571428,6.07715
vera4cast,bvre,2022-12-13 00:00:00.000000Z,P1D,1.5,7.815555555555555,5.997833333333333
vera4cast,bvre,2022-12-14 00:00:00.000000Z,P1D,1.5,8.193076916083916,5.728657342657343
vera4cast,bvre,2022-12-15 00:00:00.000000Z,P1D,1.5,6.136478894366197,5.4397902097902096
vera4cast,bvre,2022-12-16 00:00:00.000000Z,P1D,1.5,5.818059708955224,5.229940298507462
vera4cast,bvre,2022-12-17 00:00:00.000000Z,P1D,1.5,3.181901408450704,5.0769859154929575
vera4cast,bvre,2022-12-18 00:00:00.000000Z,P1D,1.5,3.258125,4.7337291666666665
vera4cast,bvre,2022-12-19 00:00:00.000000Z,P1D,1.5,3.3825694444444445,4.056354166666667
vera4cast,bvre,2022-12-20 00:00:00.000000Z,P1D,1.5,3.636223776223776,3.749062937062937
vera4cast,bvre,2022-12-21 00:00:00.000000Z,P1D,1.5,5.191180555555556,3.5100416666666665
vera4cast,bvre,2022-12-22 00:00:00.000000Z,P1D,1.5,4.936180555555556,3.6688125
vera4cast,bvre,2022-12-23 00:00:00.000000Z,P1D,1.5,3.3325,3.3600902777777777
vera4cast,bvre,2022-12-24 00:00:00.000000Z,P1D,1.5,2.4902083333333334,1.630826388888889
vera4cast,bvre,2022-12-25 00:00:00.000000Z,P1D,1.5,2.5059722222222223,0.6931944444444444
vera4cast,bvre,2022-12-26 00:00:00.000000Z,P1D,1.5,3.0841549295774646,1.0026549295774647
vera4cast,bvre,2022-12-27 00:00:00.000000Z,P1D,1.5,4.4818181818181815,1.277034965034965
vera4cast,bvre,2022-12-28 00:00:00.000000Z,P1D,1.5,5.573916090909091,1.5572447552447553
vera4cast,bvre,2022-12-29 00:00:00.000000Z,P1D,1.5,6.40432624822695,1.821035460992908
vera4cast,bvre,2022-12-30 00:00:00.000000Z,P1D,1.5,5.966874993055556,2.071520833333333
vera4cast,bvre,2022-12-31 00:00:00.000000Z,P1D,1.5,6.727552454545455,2.255027972027972
vera4cast,bvre,2023-01-01 00:00:00.000000Z,P1D,1.5,5.214960637795276,2.33391796875
vera4cast,bvre,2023-01-02 00:00:00.000000Z,P1D,1.5,3.5217730567375884,2.5878156028368795
vera4cast,bvre,2023-01-03 00:00:00.000000Z,P1D,1.5,4.360694444444444,3.0489375
vera4cast,bvre,2023-01-04 00:00:00.000000Z,P1D,1.5,4.778194458333333,3.539
vera4cast,bvre,2023-01-05 00:00:00.000000Z,P1D,1.5,5.066527784722222,3.828493055555556
vera4cast,bvre,2023-01-06 00:00:00.000000Z,P1D,1.5,4.455815609929078,4.174035460992908
vera4cast,bvre,2023-01-07 00:00:00.000000Z,P1D,1.5,4.557986104166667,4.200256944444445
vera4cast,bvre,2023-01-08 00:00:00.000000Z,P1D,1.5,5.7813888958333335,4.140881944444445
vera4cast,bvre,2023-01-09 00:00:00.000000Z,P1D,1.5,4.778671321678321,3.947104895104895
vera4cast,bvre,2023-01-10 00:00:00.000000Z,P1D,1.5,4.722986111111111,3.715680555555556
vera4cast,bvre,2023-01-11 00:00:00.000000Z,P1D,1.5,5.860208326388888,3.554027777777778
vera4cast,bvre,2023-01-12 00:00:00.000000Z,P1D,1.5,6.205804174825174,3.754286713286713
vera4cast,bvre,2023-01-13 00:00:00.000000Z,P1D,1.5,4.423216776223776,3.9669090909090894
vera4cast,bvre,2023-01-14 00:00:00.000000Z,P1D,1.5,3.3434265734265733,3.754146853146853
vera4cast,bvre,2023-01-15 00:00:00.000000Z,P1D,1.5,3.061328671328672,2.905958041958042
vera4cast,bvre,2023-01-16 00:00:00.000000Z,P1D,1.5,3.350625,2.448347222222222
vera4cast,bvre,2023-01-17 00:00:00.000000Z,P1D,1.5,3.4864788732394367,2.653007042253521
vera4cast,bvre,2023-01-18 00:00:00.000000Z,P1D,1.5,3.149577464788732,3.130929577464789
vera4cast,bvre,2023-01-19 00:00:00.000000Z,P1D,1.5,3.486643356643357,3.60944055944056
vera4cast,bvre,2023-01-20 00:00:00.000000Z,P1D,1.5,3.018181818181818,3.8004895104895104
vera4cast,bvre,2023-01-21 00:00:00.000000Z,P1D,1.5,3.133888888888889,3.784409722222222
vera4cast,bvre,2023-01-22 00:00:00.000000Z,P1D,1.5,3.4920138888888888,3.7147291666666655
vera4cast,bvre,2023-01-23 00:00:00.000000Z,P1D,1.5,3.361888111888112,3.660104895104895
vera4cast,bvre,2023-01-24 00:00:00.000000Z,P1D,1.5,3.085277777777778,3.3901944444444445
vera4cast,bvre,2023-01-25 00:00:00.000000Z,P1D,1.5,3.664647887323944,3.46324647887324
vera4cast,bvre,2023-01-26 00:00:00.000000Z,P1D,1.5,3.316597222222222,3.419701388888889
vera4cast,bvre,2023-01-27 00:00:00.000000Z,P1D,1.5,3.4123776223776225,3.25527972027972
vera4cast,bvre,2023-01-28 00:00:00.000000Z,P1D,1.5,3.5660416666666666,3.1626041666666667
vera4cast,bvre,2023-01-29 00:00:00.000000Z,P1D,1.5,4.205,3.387159722222222
vera4cast,bvre,2023-01-30 00:00:00.000000Z,P1D,1.5,4.576180555555555,3.682986111111111
vera4cast,bvre,2023-01-31 00:00:00.000000Z,P1D,1.5,4.623819444444444,3.946993055555556
vera4cast,bvre,2023-02-01 00:00:00.000000Z,P1D,1.5,4.605104895104895,4.124937062937063
vera4cast,bvre,2023-02-02 00:00:00.000000Z,P1D,1.5,4.931631205673759,4.272723404255319
vera4cast,bvre,2023-02-03 00:00:00.000000Z,P1D,1.5,3.888194444444444,4.050909722222222
vera4cast,bvre,2023-02-04 00:00:00.000000Z,P1D,1.5,4.3225,3.415611111111111
vera4cast,bvre,2023-02-05 00:00:00.000000Z,P1D,1.5,4.820972222222222,3.3560902777777777
vera4cast,bvre,2023-02-06 00:00:00.000000Z,P1D,1.5,4.073191489361702,3.644439716312057
vera4cast,bvre,2023-02-07 00:00:00.000000Z,P1D,1.5,4.451818181818182,4.042237762237762
vera4cast,bvre,2023-02-08 00:00:00.000000Z,P1D,1.5,4.339722222222222,4.370645833333334
vera4cast,bvre,2023-02-09 00:00:00.000000Z,P1D,1.5,4.76748251048951,4.846895104895105
vera4cast,bvre,2023-02-10 00:00:00.000000Z,P1D,1.5,4.193125,5.276715277777778
vera4cast,bvre,2023-02-11 00:00:00.000000Z,P1D,1.5,3.999722222222222,5.815
vera4cast,bvre,2023-02-12 00:00:00.000000Z,P1D,1.5,4.752097902097902,5.801013986013986
vera4cast,bvre,2023-02-13 00:00:00.000000Z,P1D,1.5,4.017132867132867,5.37379020979021
vera4cast,bvre,2023-02-14 00:00:00.000000Z,P1D,1.5,4.1582638888888885,5.375708333333334
vera4cast,bvre,2023-02-15 00:00:00.000000Z,P1D,1.5,4.936597215277778,5.320208333333333
vera4cast,bvre,2023-02-16 00:00:00.000000Z,P1D,1.5,4.671760563380282,6.131183098591549
vera4cast,bvre,2023-02-17 00:00:00.000000Z,P1D,1.5,4.464583333333334,6.916902777777778
vera4cast,bvre,2023-02-18 00:00:00.000000Z,P1D,1.5,3.8263194444444446,6.6915
vera4cast,bvre,2023-02-19 00:00:00.000000Z,P1D,1.5,4.408611118055555,6.477763888888889
vera4cast,bvre,2023-02-20 00:00:00.000000Z,P1D,1.5,4.360209783216783,6.650636363636363
vera4cast,bvre,2023-02-21 00:00:00.000000Z,P1D,1.5,3.8141666666666665,7.184736111111111
vera4cast,bvre,2023-02-22 00:00:00.000000Z,P1D,1.5,4.1779020979020975,7.428062937062937
vera4cast,bvre,2023-02-23 00:00:00.000000Z,P1D,1.5,4.141888111888112,8.005391594405594
vera4cast,bvre,2023-02-24 00:00:00.000000Z,P1D,1.5,3.601678321678321,8.87959441958042
vera4cast,bvre,2023-02-25 00:00:00.000000Z,P1D,1.5,3.9627659574468086,8.517957439716312
vera4cast,bvre,2023-02-26 00:00:00.000000Z,P1D,1.5,3.4863636363636363,8.388202825174826
vera4cast,bvre,2023-02-27 00:00:00.000000Z,P1D,1.5,3.1940845070422537,8.48544366197183
vera4cast,bvre,2023-02-28 00:00:00.000000Z,P1D,1.5,2.725208333333333,8.614465298611112
vera4cast,bvre,2023-03-01 00:00:00.000000Z,P1D,1.5,2.910416666666667,8.920722215277777
vera4cast,bvre,2023-03-02 00:00:00.000000Z,P1D,1.5,2.697132867132867,9.399881097902098
vera4cast,bvre,2023-03-03 00:00:00.000000Z,P1D,1.5,2.6579166666666665,9.309534715277778
vera4cast,bvre,2023-03-04 00:00:00.000000Z,P1D,1.5,2.2588194444444443,8.934625020833334
vera4cast,bvre,2023-03-05 00:00:00.000000Z,P1D,1.5,2.1133333333333333,9.332881944444445
vera4cast,bvre,2023-03-06 00:00:00.000000Z,P1D,1.5,2.4722916666666666,9.392055527777778
vera4cast,bvre,2023-03-07 00:00:00.000000Z,P1D,1.5,2.3138297872340425,9.837212730496454
vera4cast,bvre,2023-03-08 00:00:00.000000Z,P1D,1.5,2.277342657342657,9.785650356643355
vera4cast,bvre,2023-03-09 00:00:00.000000Z,P1D,1.5,2.5282394366197183,9.78933806338028
vera4cast,bvre,2023-03-10 00:00:00.000000Z,P1D,1.5,3.0433098591549297,9.47271828169014
vera4cast,bvre,2023-03-11 00:00:00.000000Z,P1D,1.5,2.788125,8.98043054861111
vera4cast,bvre,2023-03-12 00:00:00.000000Z,P1D,1.5,3.272361111111111,8.605868020833332
vera4cast,bvre,2023-03-13 00:00:00.000000Z,P1D,1.5,3.301944444444445,8.154472215277778
vera4cast,bvre,2023-03-14 00:00:00.000000Z,P1D,1.5,3.093819444444444,7.597777784722222
vera4cast,bvre,2023-03-15 00:00:00.000000Z,P1D,1.5,2.928951048951049,6.852020979020979
vera4cast,bvre,2023-03-16 00:00:00.000000Z,P1D,1.5,3.425734265734266,6.949755244755245
vera4cast,bvre,2023-03-17 00:00:00.000000Z,P1D,1.5,4.110140845070423,6.880901408450704
vera4cast,bvre,2023-03-18 00:00:00.000000Z,P1D,1.5,3.463146853146853,7.280468531468531
vera4cast,bvre,2023-03-19 00:00:00.000000Z,P1D,1.5,3.3832867132867133,7.28483916083916
vera4cast,bvre,2023-03-20 00:00:00.000000Z,P1D,1.5,3.7766433566433566,7.373020986013986
vera4cast,bvre,2023-03-21 00:00:00.000000Z,P1D,1.5,5.0467407407407405,7.242844451851852
vera4cast,bvre,2023-03-22 00:00:00.000000Z,P1D,1.5,7.276923034965035,7.408426552447552
vera4cast,bvre,2023-03-23 00:00:00.000000Z,P1D,1.5,6.516853153846154,8.206034986013986
vera4cast,bvre,2023-03-24 00:00:00.000000Z,P1D,1.5,6.721944451388889,10.406465277777778
vera4cast,bvre,2023-03-25 00:00:00.000000Z,P1D,1.5,10.513402770833334,8.980506958333333
vera4cast,bvre,2023-03-26 00:00:00.000000Z,P1D,1.5,7.654545433566433,10.886216783216785
vera4cast,bvre,2023-03-27 00:00:00.000000Z,P1D,1.5,8.077234063829787,11.36018439716312
vera4cast,bvre,2023-03-28 00:00:00.000000Z,P1D,1.5,8.524405594405595,12.283748251748252
vera4cast,bvre,2023-03-29 00:00:00.000000Z,P1D,1.5,7.547112676056338,11.858190140845071
vera4cast,bvre,2023-03-30 00:00:00.000000Z,P1D,1.5,6.469097208333333,12.235520833333334
vera4cast,bvre,2023-03-31 00:00:00.000000Z,P1D,1.5,8.790416680555555,11.244340277777775
vera4cast,bvre,2023-04-01 00:00:00.000000Z,P1D,1.5,8.201773063829787,11.780985915492955
vera4cast,bvre,2023-04-02 00:00:00.000000Z,P1D,1.5,7.049720286713287,12.104384615384616
vera4cast,bvre,2023-04-03 00:00:00.000000Z,P1D,1.5,8.164965041958041,11.791680555555557
vera4cast,bvre,2023-04-04 00:00:00.000000Z,P1D,1.5,8.347013902777778,11.960152777777775
vera4cast,bvre,2023-04-05 00:00:00.000000Z,P1D,1.5,7.064685321678322,13.173818181818184
vera4cast,bvre,2023-04-06 00:00:00.000000Z,P1D,1.5,6.559510510489511,14.620468531468532
vera4cast,bvre,2023-04-07 00:00:00.000000Z,P1D,1.5,7.195625006944445,16.392833333333332
vera4cast,bvre,2023-04-08 00:00:00.000000Z,P1D,1.5,8.129021006993007,13.977013986013986
vera4cast,bvre,2023-04-09 00:00:00.000000Z,P1D,1.5,5.617916666666667,13.163555555555556
vera4cast,bvre,2023-04-10 00:00:00.000000Z,P1D,1.5,4.8408391608391605,13.010405594405594
vera4cast,bvre,2023-04-11 00:00:00.000000Z,P1D,1.5,3.907692307692308,13.929832167832169
vera4cast,bvre,2023-04-12 00:00:00.000000Z,P1D,1.5,3.731319444444445,14.848076388888888
vera4cast,bvre,2023-04-13 00:00:00.000000Z,P1D,1.5,4.190555548611111,15.010458333333334
vera4cast,bvre,2023-04-14 00:00:00.000000Z,P1D,1.5,4.070763888888889,15.712840277777778
vera4cast,bvre,2023-04-15 00:00:00.000000Z,P1D,1.5,4.34612676056338,16.68905633802817
vera4cast,bvre,2023-04-16 00:00:00.000000Z,P1D,1.5,5.045804195804196,16.532272727272726
vera4cast,bvre,2023-04-17 00:00:00.000000Z,P1D,1.5,4.3907042253521125,16.7515
vera4cast,bvre,2023-04-18 00:00:00.000000Z,P1D,1.5,4.454825174825175,16.11892307692308
vera4cast,bvre,2023-04-19 00:00:00.000000Z,P1D,1.5,5.274825174825175,16.011454545454544
vera4cast,bvre,2023-04-20 00:00:00.000000Z,P1D,1.5,5.605347229166667,16.698444444444444
vera4cast,bvre,2023-04-21 00:00:00.000000Z,P1D,1.5,5.344685314685314,17.375636363636364
vera4cast,bvre,2023-04-22 00:00:00.000000Z,P1D,1.5,6.514583326388889,17.790493055555554
vera4cast,bvre,2023-04-23 00:00:00.000000Z,P1D,1.5,6.259097208333333,17.404020833333334
vera4cast,bvre,2023-04-24 00:00:00.000000Z,P1D,1.5,4.7652112676056335,17.073767605633805
vera4cast,bvre,2023-04-25 00:00:00.000000Z,P1D,1.5,5.128181818181818,16.5583006993007
vera4cast,bvre,2023-04-26 00:00:00.000000Z,P1D,1.5,5.772765964539008,15.91404255319149
vera4cast,bvre,2023-04-27 00:00:00.000000Z,P1D,1.5,6.165174825174825,15.731153846153846
vera4cast,bvre,2023-04-28 00:00:00.000000Z,P1D,1.5,5.99,15.68513986013986
vera4cast,bvre,2023-04-29 00:00:00.000000Z,P1D,1.5,4.395915492957746,15.773084507042254
vera4cast,bvre,2023-04-30 00:00:00.000000Z,P1D,1.5,3.493636363636364,16.746244755244756
vera4cast,bvre,2023-05-01 00:00:00.000000Z,P1D,1.5,2.70972027972028,16.295321678321677
vera4cast,bvre,2023-05-02 00:00:00.000000Z,P1D,1.5,2.8004225352112675,15.125795774647887
vera4cast,bvre,2023-05-03 00:00:00.000000Z,P1D,1.5,2.744375,14.711576388888888
vera4cast,bvre,2023-05-04 00:00:00.000000Z,P1D,1.5,2.7484722222222224,14.099430555555555
